id,transactionDate,merchant,transactionAmountinCents,issuerId,userId,transactionStatus
964,"{""$date"":""2023-04-22T01:54:45.000Z""}",GMC,4761,16,2262fb7b-652f-448f-bd85-fee515947a63,APPROVED
965,"{""$date"":""2022-10-27T05:31:36.000Z""}",Volvo,5454,7,b13fde63-1402-403c-aab9-8088f9f48405,APPROVED
966,"{""$date"":""2022-09-27T02:51:24.000Z""}",Nissan,4934,14,fc5c0f88-5d45-4ae5-8960-356cebf59524,SETTLED
967,"{""$date"":""2023-04-16T12:16:37.000Z""}",Dodge,6795,13,4b27d891-c9f6-4d15-9a79-cee8b37fb48a,APPROVED
968,"{""$date"":""2022-11-01T01:37:38.000Z""}",Mercury,9468,22,a31f9a38-354e-40d7-a570-7f9f9e782884,APPROVED
969,"{""$date"":""2022-12-26T10:22:21.000Z""}",Ford,7346,10,4ef5900e-68b6-4ebd-a870-03a3e81efe52,SETTLED
970,"{""$date"":""2023-01-06T01:25:43.000Z""}",Chrysler,4804,29,81a788f2-2ad8-4a99-806c-d2d2e978b05b,SETTLED
971,"{""$date"":""2023-05-06T00:03:55.000Z""}",BMW,5924,11,0463e907-015e-443c-a2b0-32918a60d8b5,SETTLED
972,"{""$date"":""2023-06-29T14:25:09.000Z""}",Mitsubishi,4452,4,600c3b6e-e29c-4013-82b9-840fac64402c,SETTLED
973,"{""$date"":""2023-07-13T02:53:42.000Z""}",Mitsubishi,4936,30,cbfdd2f7-1008-4839-a2c4-4eae21f3eb05,APPROVED
974,"{""$date"":""2022-09-29T16:43:41.000Z""}",Ford,6552,1,6b53edc8-8e31-4d42-a2e2-8792d547e2ca,SETTLED
975,"{""$date"":""2022-07-12T09:35:44.000Z""}",Jaguar,7996,18,0c1860c0-0eaf-4f11-9003-63d618068ff8,APPROVED
976,"{""$date"":""2022-07-27T09:55:44.000Z""}",Subaru,8087,7,5e15860f-59ae-40e4-b2b8-cfa452a43de3,APPROVED
977,"{""$date"":""2023-01-08T22:50:35.000Z""}",Nissan,8978,13,4091a7c7-9d7b-4e5b-98fb-ab4d2cf5202c,SETTLED
978,"{""$date"":""2022-08-31T13:38:40.000Z""}",Lotus,7058,24,2fb9d477-6319-48e9-acbb-d5fd36c4ffae,SETTLED
979,"{""$date"":""2022-07-16T11:43:32.000Z""}",Mercedes-Benz,9375,9,f667dcc3-70d4-4360-bdce-161c5304e357,SETTLED
980,"{""$date"":""2022-06-27T21:52:17.000Z""}",Mercury,4660,13,33d3e3b0-af18-46bc-9942-c28a25868037,SETTLED
981,"{""$date"":""2022-12-03T14:27:26.000Z""}",Volvo,8185,30,c67afa4a-8a0c-465f-8f55-d911d8c10113,SETTLED
982,"{""$date"":""2022-07-13T12:22:37.000Z""}",Mitsubishi,817,29,a9704607-37bc-4376-8a09-bf1b2f3311b6,SETTLED
983,"{""$date"":""2023-03-04T16:45:05.000Z""}",,9875,30,8e60e13c-590f-4ab8-9a2d-fe6763f7a992,SETTLED
984,"{""$date"":""2023-06-05T02:17:47.000Z""}",Chevrolet,9988,11,aeb4921b-6f17-4fb6-b1ea-b64c22ab1942,APPROVED
985,"{""$date"":""2023-05-28T07:42:29.000Z""}",Volvo,6307,22,359bdb79-b3ae-4a6b-ac77-9e14c99858db,SETTLED
986,"{""$date"":""2022-05-27T09:23:43.000Z""}",Subaru,4933,29,dc2daea5-187e-478d-b528-eb806dfa9409,APPROVED
987,"{""$date"":""2022-09-02T17:31:42.000Z""}",Dodge,6013,26,1721ee11-91d9-4953-96a8-5e91f5c84553,APPROVED
988,"{""$date"":""2023-07-16T20:37:10.000Z""}",Jeep,8666,27,31acef2a-0ab7-482e-9c47-e91e10a1ea94,APPROVED
989,"{""$date"":""2023-03-06T12:18:44.000Z""}",Daewoo,4989,13,59536d31-b7fa-419f-b26f-2f89d4ea2522,SETTLED
990,"{""$date"":""2023-06-21T15:45:56.000Z""}",Suzuki,1445,6,089ec66c-aee1-4a88-ae4c-e024eb1671b5,APPROVED
991,"{""$date"":""2023-05-07T00:41:32.000Z""}",GMC,7389,9,7c52daec-a8ae-4c29-b2c1-f1eb5506136d,APPROVED
992,"{""$date"":""2023-05-06T01:44:05.000Z""}",Honda,8377,13,ee5a3d60-d7e2-45fe-b51c-aec75c465e76,APPROVED
993,"{""$date"":""2022-07-11T19:32:37.000Z""}",Ford,9067,18,5a6b3ee6-4a19-4724-9995-5f7cce0dc75b,APPROVED
994,"{""$date"":""2022-10-31T01:18:30.000Z""}",Buick,8087,9,42997e5d-b9f7-4891-bc0b-78988987a150,APPROVED
995,"{""$date"":""2022-08-06T09:54:34.000Z""}",Mitsubishi,1765,7,ed4b2f3f-aa44-4185-8909-1e603939ddee,SETTLED
996,"{""$date"":""2022-10-22T13:03:21.000Z""}",Toyota,7052,19,4f689c0b-cac6-4977-a867-139d9e78a507,SETTLED
997,"{""$date"":""2023-05-06T23:22:16.000Z""}",BMW,507,30,5170b960-01ee-4f34-9057-9f28fb1db567,APPROVED
998,"{""$date"":""2022-07-31T02:47:00.000Z""}",GMC,6662,8,7a82f4ff-574b-4b93-994a-b9b9a280361a,APPROVED
999,"{""$date"":""2022-08-21T17:07:49.000Z""}",GMC,1963,3,5710eca5-aa42-4873-828e-2ca1d5c4e386,SETTLED
1000,"{""$date"":""2022-10-15T01:53:47.000Z""}",BMW,8458,9,fdba4b49-7985-4f6a-b51e-236286598e53,APPROVED
